0.095745,0,0,0.018382,0.129032,0,0.003704,0.075472,0.104651,0,0.201705,1,0.111111,0,0.37037,0,0,0.16266,0.034483,0.136754,0
0.287234,0.166667,0,0.022059,0.145161,0.080486,0.003704,0.09434,0.313953,1,0.025568,0,0,0,0.412037,0,0,0,0.034483,0.153846,1
0.095745,0.166667,0,0.011029,0.096774,0.006879,0.003704,0.037736,0.093023,0.1875,0.077652,1,0,0,0.355556,0,0,0.057692,0.034483,0.119662,0
0.074468,0.166667,0,0.099265,0.268817,0.001605,0.011111,0.509434,0.034884,0.402778,0.1875,1,0.333333,0,0.416667,0,0,0.190591,0.034483,0.109892,0
0.085106,0.333333,0,0.036765,0.150538,0,0.003704,0.169811,0.034884,0.178571,0.212121,1,0.333333,0.684211,0.371429,0.333333,0.071429,0.191106,0.068966,0.153846,1
0.042553,0.166667,0,0.033088,0.064516,0.000459,0.011111,0.132075,0.034884,0.333333,0.049242,1,0.333333,0,0.4,0,0,0.08113,0.034483,0.115385,0
0.042553,0,0,0.036765,0.091398,0.000459,0.003704,0.169811,0.034884,0.333333,0.067235,1,0.222222,0,0.833333,0,0,0.115385,0.034483,0.076923,0
0.021277,0.166667,0,0.007353,0.026882,0.000229,0.003704,0.018868,0.011628,1,0.020833,0,0,0,0.5,0,0,0.050481,0.103448,0.230769,1
0.191489,0.166667,0,0.426471,0.096774,0.035084,0.42963,0,0.209302,1,0.017045,0,0,0,0.666667,0,0,0,0.034483,0.153846,0
0.095745,0.166667,0,0.011029,0.107527,0.002752,0.007407,0.018868,0.081395,0.3125,0.094697,1,0,0,0.541667,0,0,0.070513,0.137931,0.188031,0
0.074468,0.333333,0,0.011029,0.091398,0,0.011111,0.018868,0.081395,0.305556,0.0625,1,0,0.333333,0.392857,0,0,0.057692,0.068966,0.153846,0
0.074468,0.333333,0,0.040441,0.05914,0.00344,0.014815,0.188679,0.069767,0.25,0.041667,1,0,0.772727,0.265306,0,0,0.037088,0.034483,0.109892,1
0.138298,0.333333,0,0.044118,0.198925,0.009631,0.014815,0.169811,0.151163,0.305556,0.16572,1,0.111111,0.885714,0.276923,0.333333,0.285714,0.088203,0.103448,0.177508,1
0.06383,0.666667,0,0.033088,0.166667,0.001147,0.003704,0.169811,0.034884,0.25,0.135417,0.5,0.111111,0.8,0.305556,0.333333,0.071429,0.16226,0.034483,0.1282,0
0.212766,0.333333,0.037037,0.058824,0.397849,0.015593,0.007407,0.283019,0.127907,0.432331,0.508523,0.714286,0.333333,0.419355,0.173684,0.333333,0.071429,0.18137,0.413793,0.238462,1
0.021277,0.666667,0.222222,0.029412,0.037634,0,0.022222,0.037736,0.023256,0.5,0.02178,1,0.111111,0.944444,0.666667,0,0,0.06851,0.034483,0.076923,1
0.06383,0.5,0,0.029412,0.080645,0.00344,0.007407,0.113208,0.069767,1,0.039773,0,0,0.971429,0.416667,0.666667,0.214286,0.043269,0.034483,0.076923,1
0.148936,0.333333,0,0.014706,0.134409,0.007108,0.003704,0.075472,0.162791,0.317308,0.132576,1,0,0.885714,0.3,0.333333,0.285714,0.062843,0.034483,0.131862,1
0.021277,0.833333,0,0.007353,0.032258,0,0.003704,0.018868,0.023256,0.5,0.020833,1,0,0.944444,0.666667,0,0,0.064904,0.034483,0.076923,0
0.074468,0.333333,0,0.025735,0.134409,0,0.003704,0.113208,0.05814,0.083333,0.144886,1,0.111111,0.684211,0.357143,0.333333,0.071429,0.148352,0.137931,0.1978,1
0.031915,0.333333,0,0.014706,0.053763,0.000688,0.003704,0.056604,0.023256,1,0.030303,0,0,0.6,0.666667,0,0,0.069712,0.034483,0.102569,1
0.202128,0.333333,0,0.080882,0.172043,0.030498,0.025926,0.358491,0.209302,0.322222,0.164773,1,0.222222,0.485714,0.157895,0.333333,0.071429,0.056933,0.068966,0.153846,0
0.212766,0.166667,0,0.007353,0.112903,0.043568,0.003704,0.018868,0.232558,1,0.047348,0,0,0,0.4875,0,0,0.010817,0.034483,0.138462,0
0.085106,0.166667,0,0.025735,0.172043,0.006421,0,0.132075,0.046512,1,0.224432,0,0,0,0.625,0,0,0.20643,0.37931,0.461538,1
0.053191,0.166667,0.111111,0.014706,0.032258,0.001376,0.011111,0.018868,0.034884,0.375,0.022727,1,0,0,1,0,0,0.024519,0.034483,0.123077,0
0.06383,0.333333,0,0.018382,0.086022,0.001605,0.003704,0.09434,0.023256,0.35,0.055871,1,0,0.6,0.36,0.333333,0.071429,0.061298,0.068966,0.1282,0
0.031915,0.333333,0,0.003676,0.026882,0.000688,0,0.018868,0.034884,1,0.011364,0,0,0.923077,0.666667,0.333333,0.142857,0.021635,0.034483,0.051277,0
0.202128,0.166667,0.555556,0.117647,0.204301,0.031873,0.077778,0.207547,0.186047,0.411111,0.204545,1,0.333333,0,0.175439,0.333333,0.071429,0.072874,0.172414,0.226723,1
0,0.166667,0,0.003676,0,0,0.003704,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.202128,0.166667,0.037037,0.025735,0.188172,0.031415,0.003704,0.113208,0.186047,0.428571,0.173295,1,0.111111,0,0.157895,0,0,0.05959,0.068966,0.153846,0
0.06383,0.166667,0,0.022059,0.037634,0.00344,0.003704,0.09434,0.069767,1,0.013258,0,0,0,0.361111,0,0,0.009615,0.034483,0.1282,1
0.031915,0.166667,0,0.014706,0.032258,0,0.007407,0.037736,0.023256,0.25,0.03125,1,0.111111,0,0.666667,0,0,0.064904,0.068966,0.153846,1
0,0.166667,0,0.003676,0,0,0.003704,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.021277,0.166667,0,0.011029,0.026882,0.000229,0.011111,0.037736,0.023256,1,0.016098,0,0,0,0.666667,0,0,0.054087,0.068966,0.153846,0
0.148936,0.166667,0,0.022059,0.096774,0.013988,0.007407,0.09434,0.162791,0.415385,0.076705,1,0.555556,0,0.297619,0,0,0.031937,0.034483,0.142862,0
0.212766,0.166667,0.074074,0.371324,0.290323,0.038523,0.362963,0.09434,0.139535,0.477444,0.333333,0.285714,0,0,0.219298,0,0,0.117187,0.103448,0.176923,0
0.191489,0.166667,0,0.033088,0.236559,0.019491,0.003704,0.150943,0.116279,0.369748,0.229167,1,0.333333,0,0.205882,0,0,0.086939,0.172414,0.213677,1
0.042553,0.666667,0.555556,0.180147,0.043011,0.001376,0.181481,0,0.046512,0.666667,0.019886,1,0,1,0.666667,0,0,0.028846,0,0,1
0.06383,0.166667,0,0.014706,0.053763,0.000229,0.007407,0.037736,0.069767,0.3,0.047348,1,0.111111,0,0.5,0,0,0.050481,0.068966,0.179492,0
0.021277,0.166667,0,0.007353,0.102151,0.000229,0.003704,0.018868,0.023256,1,0.114583,0,0,0,0.666667,0,0,0.429087,0.448276,1,1
0.095745,0.333333,0,0.014706,0.086022,0,0.011111,0.018868,0.104651,0.28125,0.11553,1,0,0.272727,0.555556,0,0,0.08734,0.137931,0.188031,0
0.095745,0.333333,0,0.040441,0.075269,0.005962,0.011111,0.207547,0.069767,0.416667,0.053977,0.666667,0.111111,0.708333,0.229167,0,0,0.036058,0.034483,0.119662,1
0.053191,0.166667,0,0.022059,0.053763,0.000459,0,0.113208,0.046512,0.25,0.041667,1,0.111111,0,0.583333,0,0,0.053365,0.068966,0.123077,0
0.031915,0.333333,0,0.018382,0.021505,0.000688,0.007407,0.056604,0.034884,1,0.00947,0,0,0.5,0.666667,0,0,0.016827,0.034483,0.102569,1
0.031915,0.166667,0,0.014706,0.016129,0.000688,0.011111,0.018868,0.034884,1,0.002841,0,0,0,0.833333,0,0,0,0.034483,0.153846,0
0.117021,0.5,0,0.022059,0.11828,0.009402,0,0.113208,0.127907,0.416667,0.09375,1,0.222222,0.333333,0.393939,0.333333,0.071429,0.055726,0.172414,0.1958,0
