0.056738,0.333333,0,0.020566,0.108392,0.002859,0.002584,0.101449,0.007692,1,0.225529,0,0,0.588235,0.347222,0.333333,0.066667,0.324552,0.21875,0.480769,1
0.035461,0,0,0.023136,0.059441,0.001021,0.005168,0.115942,0.015385,1,0.055524,0,0,0,0.45,0,0,0.123767,0.0625,0.153846,0
0.007092,0.166667,0,0,0.003497,0,0,0,0.007692,1,0.000572,0,0,0,1,0,0,0,0.03125,0.153846,0
0.092199,0.5,0,0.105398,0.255245,0.005106,0.01292,0.594203,0.038462,0.446429,0.196909,0.714286,0,0.645161,0.25,0.333333,0.066667,0.167644,0.15625,0.248523,0
0.049645,0.333333,0,0.015424,0.045455,0.001736,0.010336,0.028986,0.053846,0.375,0.026331,1,0.111111,0.333333,0.428571,0,0,0.035554,0.03125,0.131862,0
0.042553,0.166667,0.166667,0.028278,0.048951,0.001532,0.018088,0.057971,0.038462,1,0.029765,0,0,0,0.541667,0,0,0.05157,0.0625,0.153846,0
0.070922,0.666667,0,0.028278,0.087413,0.004596,0.007752,0.15942,0.061538,0.5,0.057813,1,0,0.844444,0.314815,0,0,0.060538,0.03125,0.107692,0
0.12766,0.166667,0,0.07455,0.206294,0.012153,0.010336,0.405797,0.046154,0.352941,0.200343,1,0.111111,0,0.235294,0,0,0.122945,0.1875,0.247862,0
0.219858,0.166667,0,0.025707,0.171329,0.038705,0.020672,0.028986,0.223077,0.427778,0.18775,1,0,0,0.3,0,0,0.062491,0.25,0.208431,1
0.035461,0.166667,0,0.030848,0.090909,0.000204,0.005168,0.144928,0.023077,0.291667,0.088151,1,0,0.571429,0.5,0.333333,0.066667,0.196413,0.03125,0.092308,0
0.042553,0.333333,0,0.03856,0.087413,0.000511,0.005168,0.188406,0.023077,0.3,0.050372,1,0.222222,0.722222,0.416667,0.333333,0.066667,0.089686,0.03125,0.1282,1
0.007092,0.333333,0,0.002571,0.006993,0,0,0.014493,0.007692,1,0.004007,1,0,1,1,0,0,0.020179,0,0,0
